Submission Number, AveErr, RMS, AUE, tau, R, maxErr, Percent Correct Sign, error slope, CorrectLipinski, compare slope
18, -0.68482 , 0.31451, 1.90405 , 0.25554, 1.48367 , 0.21187, 0.55864 , 0.09972, 0.70920 , 0.08484, 5.06100 , 0.62688, 84.84848 , 6.29917, 0.74924 , 0.09467, 0.75758 , 0.07205, 1.12594 , 0.19733
19, 0.92515 , 0.38488, 2.45980 , 0.23895, 2.06576 , 0.23322, 0.61965 , 0.08260, 0.82065 , 0.07158, 5.10000 , 0.42458, 84.84848 , 6.13128, 0.86936 , 0.08632, 0.84848 , 0.06268, 1.43512 , 0.21838
20, -2.03945 , 0.39131, 3.03452 , 0.33819, 2.45418 , 0.30448, 0.56245 , 0.08315, 0.72887 , 0.07605, 7.09200 , 0.60770, 69.69697 , 8.10072, 0.43209 , 0.08910, 0.69697 , 0.07913, 1.61565 , 0.28716
21, -1.49152 , 0.35324, 2.56109 , 0.28766, 2.06909 , 0.25412, 0.48092 , 0.08917, 0.63885 , 0.08574, 6.18000 , 0.62715, 69.69697 , 8.19442, 0.50585 , 0.09811, 0.69697 , 0.08021, 1.22224 , 0.23819
22, 1.28485 , 0.57110, 3.52946 , 0.42633, 2.73758 , 0.39036, 0.31078 , 0.11798, 0.48426 , 0.12266, 8.52000 , 0.85216, 75.75758 , 7.77435, 0.73776 , 0.09979, 0.51515 , 0.08448, 0.83340 , 0.29821
23, 1.06694 , 0.41354, 2.56231 , 0.41435, 1.87185 , 0.30061, 0.50525 , 0.07641, 0.68255 , 0.07000, 7.32800 , 1.04418, 81.81818 , 6.79410, 1.01077 , 0.08871, 0.78788 , 0.06730, 1.03808 , 0.22444
25, -0.00964 , 0.46278, 2.70808 , 0.25430, 2.27412 , 0.26954, 0.55864 , 0.08560, 0.73875 , 0.07892, 5.34300 , 0.46222, 72.72727 , 7.52889, 0.83352 , 0.08653, 0.72727 , 0.07602, 1.52768 , 0.22943
26, 2.28606 , 0.76935, 5.06603 , 0.47101, 4.26727 , 0.47529, 0.12596 , 0.12558, 0.20103 , 0.17478, 9.80000 , 0.51988, 54.54545 , 8.85014, 0.48001 , 0.09553, 0.51515 , 0.08610, 0.20086 , 0.43426
27, -0.18664 , 0.32996, 1.85075 , 0.26743, 1.38336 , 0.21208, 0.57008 , 0.10766, 0.69738 , 0.10326, 5.08600 , 0.65073, 90.90909 , 5.53889, 0.79475 , 0.10036, 0.81818 , 0.06938, 1.04999 , 0.21418
28, -2.04491 , 0.37951, 3.01581 , 0.38093, 2.39491 , 0.31906, 0.56245 , 0.08038, 0.72032 , 0.07312, 7.65200 , 0.88869, 69.69697 , 8.12188, 0.45359 , 0.08983, 0.69697 , 0.07896, 1.57921 , 0.27655
29, -6.67752 , 0.54066, 7.34741 , 0.61322, 6.67752 , 0.54062, 0.23833 , 0.11784, 0.33668 , 0.15097, 15.06665 , 1.32780, 57.57576 , 8.40783, 0.30284 , 0.05539, 0.51515 , 0.08830, 1.69108 , 0.66053
30, 1.93636 , 0.59971, 3.91494 , 0.35869, 3.26424 , 0.37809, 0.38169 , 0.12915, 0.53180 , 0.14908, 7.34000 , 0.39092, 63.63636 , 8.81916, 0.59135 , 0.09910, 0.51515 , 0.08480, 0.89068 , 0.38880
31, -1.02482 , 0.36790, 2.32415 , 0.29860, 1.79421 , 0.25581, 0.58533 , 0.08645, 0.75050 , 0.07290, 6.04900 , 0.73346, 78.78788 , 7.07270, 0.64707 , 0.09865, 0.78788 , 0.06913, 1.44236 , 0.25264
32, 2.05667 , 0.43853, 3.21249 , 0.31943, 2.71727 , 0.30470, 0.47475 , 0.09464, 0.67597 , 0.08174, 7.24000 , 0.76282, 69.69697 , 7.98702, 0.32548 , 0.08669, 0.51515 , 0.08690, 0.92328 , 0.30868
33, -0.09327 , 0.48464, 2.68117 , 0.24455, 2.26121 , 0.25304, 0.57008 , 0.08263, 0.74655 , 0.07705, 5.45200 , 0.45290, 72.72727 , 7.79390, 0.84753 , 0.08570, 0.75758 , 0.07698, 1.55190 , 0.22250
34, -1.23958 , 0.35035, 2.30508 , 0.34440, 1.68697 , 0.27696, 0.63490 , 0.07276, 0.77745 , 0.05749, 6.35700 , 0.73196, 87.87879 , 5.84611, 0.74792 , 0.09797, 0.78788 , 0.06835, 1.48365 , 0.22159
35, -0.08577 , 0.48661, 2.73398 , 0.41371, 2.02710 , 0.31972, 0.32603 , 0.11089, 0.51067 , 0.13212, 7.46699 , 0.96724, 78.78788 , 7.00104, 0.40373 , 0.09003, 0.84848 , 0.06611, 0.94509 , 0.26670
36, 0.78394 , 0.42734, 2.54103 , 0.26231, 2.09788 , 0.25279, 0.59161 , 0.07507, 0.78393 , 0.05647, 5.55000 , 0.52225, 81.81818 , 6.60014, 0.47860 , 0.09176, 0.78788 , 0.07364, 1.40944 , 0.25099
38, 0.87515 , 0.44017, 2.62911 , 0.26315, 2.13636 , 0.27746, 0.41374 , 0.11471, 0.60177 , 0.11227, 5.07000 , 0.33390, 66.66667 , 8.30528, 0.87962 , 0.08705, 0.66667 , 0.08479, 0.92232 , 0.24622
39, 1.22273 , 0.38404, 2.48497 , 0.28170, 1.91970 , 0.27285, 0.54339 , 0.11239, 0.69075 , 0.13124, 5.45000 , 0.46975, 78.78788 , 7.36224, 0.72644 , 0.10832, 0.81818 , 0.06682, 0.96264 , 0.23967
40, 0.44667 , 0.36091, 2.11628 , 0.31148, 1.62848 , 0.24655, 0.47127 , 0.10707, 0.62576 , 0.11767, 6.16000 , 1.08300, 78.78788 , 7.22958, 1.22496 , 0.05689, 0.78788 , 0.07263, 0.88062 , 0.25376
41, 0.32582 , 0.45566, 2.59258 , 0.24426, 2.09521 , 0.26543, 0.56245 , 0.10382, 0.70407 , 0.09552, 4.85900 , 0.29671, 72.72727 , 7.88283, 0.89878 , 0.09133, 0.69697 , 0.08009, 1.31624 , 0.24275
42, 3.89848 , 0.36179, 4.43332 , 0.31776, 3.94939 , 0.34385, 0.54720 , 0.10069, 0.72648 , 0.09683, 7.99000 , 0.51339, 54.54545 , 8.54442, 0.19610 , 0.07165, 0.30303 , 0.07890, 0.61411 , 0.41347
43, -0.53667 , 0.39721, 2.24559 , 0.32340, 1.73242 , 0.25819, 0.65016 , 0.09339, 0.82923 , 0.06631, 6.34000 , 1.06459, 87.87879 , 5.72437, 1.04799 , 0.07932, 0.81818 , 0.06350, 1.64385 , 0.16570
44, -0.47515 , 0.34841, 1.99997 , 0.24956, 1.57758 , 0.22443, 0.49381 , 0.10111, 0.65900 , 0.09320, 4.58000 , 0.40542, 78.78788 , 7.31708, 0.69227 , 0.09354, 0.75758 , 0.07492, 1.04833 , 0.20382
45, 0.48848 , 0.53954, 3.15545 , 0.34844, 2.44727 , 0.35153, 0.43894 , 0.10001, 0.63852 , 0.09664, 6.92000 , 0.58248, 81.81818 , 6.53871, 0.79377 , 0.10171, 0.63636 , 0.08028, 1.31982 , 0.24847
46, -7.59267 , 0.64034, 8.39186 , 0.72496, 7.59267 , 0.64034, 0.16588 , 0.11117, 0.23748 , 0.14773, 18.00377 , 1.87063, 57.57576 , 8.70712, 0.19079 , 0.05208, 0.51515 , 0.08681, 1.71796 , 0.74421
47, -1.36021 , 0.43171, 2.74592 , 0.43394, 1.99227 , 0.33686, 0.60821 , 0.08305, 0.75773 , 0.06793, 7.84200 , 1.05265, 78.78788 , 7.27442, 0.65179 , 0.09634, 0.78788 , 0.07078, 1.65380 , 0.26047
48, 1.04030 , 0.40114, 2.49480 , 0.48037, 1.76939 , 0.31292, 0.44424 , 0.09328, 0.60176 , 0.12591, 8.81000 , 2.10744, 81.81818 , 6.47833, 0.55146 , 0.09092, 0.78788 , 0.07026, 0.81372 , 0.23133
49, -1.56506 , 0.39527, 2.73362 , 0.22924, 2.37433 , 0.23642, 0.45568 , 0.08071, 0.64112 , 0.07791, 5.45100 , 0.56802, 66.66667 , 8.00597, 0.78810 , 0.08698, 0.66667 , 0.07931, 1.30763 , 0.21282
50, -7.10012 , 2.65074, 16.58165 , 3.17845, 9.23194 , 2.43260, 0.59677 , 0.08850, 0.66441 , 0.08206, 44.12100 , 1.89236, 78.78788 , 7.09686, 0.38342 , 0.09621, 0.81818 , 0.06943, 6.79716 , 1.55988
51, 1.73133 , 0.73632, 4.59890 , 0.45520, 3.80067 , 0.46454, 0.21374 , 0.11333, 0.31867 , 0.15423, 9.22100 , 0.61815, 60.60606 , 8.05764, 0.51600 , 0.09816, 0.51515 , 0.08594, 0.55858 , 0.37499
53, 0.58030 , 0.45287, 2.61201 , 0.31249, 2.12394 , 0.26946, 0.39848 , 0.12328, 0.51867 , 0.14873, 6.96000 , 1.24315, 69.69697 , 7.86442, 0.99980 , 0.07106, 0.72727 , 0.07445, 0.79770 , 0.27899
54, -1.03018 , 0.35779, 2.31316 , 0.33261, 1.69509 , 0.26453, 0.58533 , 0.08146, 0.73962 , 0.07223, 6.61000 , 0.99441, 78.78788 , 6.95495, 0.71033 , 0.09911, 0.78788 , 0.06707, 1.40585 , 0.24188
55, -11.59233 , 3.29536, 22.27862 , 3.03625, 13.72415 , 3.06836, 0.58533 , 0.08911, 0.60675 , 0.11146, 47.75000 , 1.72953, 78.78788 , 7.31924, 0.38342 , 0.09114, 0.81818 , 0.07116, 8.27077 , 1.82559
56, -1.07136 , 0.42760, 2.64999 , 0.48745, 1.73730 , 0.34174, 0.66541 , 0.07576, 0.76781 , 0.05993, 8.40200 , 1.24702, 93.93939 , 4.53255, 0.81302 , 0.09765, 0.84848 , 0.06310, 1.65558 , 0.26266
57, -11.59233 , 3.33378, 22.27862 , 3.06920, 13.72415 , 3.10743, 0.58533 , 0.09080, 0.60675 , 0.11396, 47.75000 , 1.82790, 78.78788 , 6.93844, 0.38342 , 0.09366, 0.81818 , 0.06745, 8.27077 , 1.87681
58, -2.88818 , 0.59548, 4.46283 , 0.48171, 3.53606 , 0.48122, 0.27863 , 0.11768, 0.47030 , 0.14857, 9.40000 , 0.60529, 63.63636 , 8.35357, 0.59913 , 0.10365, 0.57576 , 0.08550, 1.48566 , 0.41133
60, 0.28545 , 0.34093, 1.96328 , 0.26655, 1.57758 , 0.20490, 0.45889 , 0.10958, 0.63097 , 0.11473, 5.72000 , 1.08581, 78.78788 , 7.09060, 1.10004 , 0.06608, 0.78788 , 0.07257, 0.86157 , 0.22556
61, -1.49152 , 0.36125, 2.56109 , 0.29651, 2.06909 , 0.25616, 0.48092 , 0.09477, 0.63885 , 0.09040, 6.18000 , 0.64365, 69.69697 , 8.03037, 0.50585 , 0.09462, 0.69697 , 0.07915, 1.22224 , 0.24514
62, 1.03455 , 0.53364, 3.24946 , 0.48997, 2.44061 , 0.38054, 0.19367 , 0.12457, 0.21410 , 0.19168, 9.50000 , 1.56346, 54.54545 , 8.67584, 0.80380 , 0.08945, 0.60606 , 0.08638, 0.24929 , 0.25066
63, -7.10012 , 2.53228, 16.58165 , 3.18978, 9.23194 , 2.31850, 0.59677 , 0.08905, 0.66441 , 0.07993, 44.12100 , 3.10365, 78.78788 , 7.02175, 0.38342 , 0.09468, 0.81818 , 0.06912, 6.79716 , 1.49539
64, 1.31761 , 0.75441, 4.47643 , 0.42269, 3.80573 , 0.40642, 0.28245 , 0.10997, 0.39222 , 0.14891, 9.22100 , 0.66469, 63.63636 , 8.27172, 0.46562 , 0.08947, 0.54545 , 0.08483, 0.83078 , 0.37382
65, -2.09212 , 0.57357, 4.01204 , 0.41951, 3.16545 , 0.41161, 0.20611 , 0.13161, 0.31648 , 0.16721, 8.43000 , 0.45727, 60.60606 , 8.40976, 0.65138 , 0.10227, 0.57576 , 0.08541, 0.99919 , 0.37019
66, 1.40130 , 0.76608, 4.54897 , 0.43176, 3.88082 , 0.42051, 0.26336 , 0.11386, 0.38453 , 0.15025, 9.22100 , 0.60861, 60.60606 , 8.48402, 0.45259 , 0.09210, 0.54545 , 0.08569, 0.80648 , 0.40846
68, 2.12061 , 0.46106, 3.29939 , 0.32627, 2.78121 , 0.31548, 0.46331 , 0.09388, 0.66272 , 0.08760, 7.24000 , 0.72375, 69.69697 , 8.31422, 0.32548 , 0.08555, 0.51515 , 0.08583, 0.90225 , 0.31237
70, -7.02570 , 2.63318, 16.53976 , 3.23009, 9.23552 , 2.42057, 0.60059 , 0.08596, 0.66545 , 0.08179, 44.17900 , 2.36654, 78.78788 , 7.15548, 0.36372 , 0.09802, 0.81818 , 0.06876, 6.79095 , 1.48565
71, -10.13392 , 0.58320, 10.67796 , 0.64474, 10.13392 , 0.58320, 0.15444 , 0.11384, 0.19104 , 0.15732, 19.07213 , 1.32146, 57.57576 , 8.58990, 0.19169 , 0.03667, 0.51515 , 0.08854, 1.99739 , 0.93151
72, -2.37491 , 0.43652, 3.47840 , 0.45767, 2.72655 , 0.36194, 0.57771 , 0.07739, 0.73876 , 0.06891, 9.32300 , 1.12746, 69.69697 , 7.97811, 0.38851 , 0.08418, 0.69697 , 0.08039, 1.82712 , 0.31643
73, 0.07182 , 0.35557, 2.06461 , 0.22757, 1.60212 , 0.22028, 0.50001 , 0.08936, 0.72290 , 0.08528, 4.34000 , 0.32818, 78.78788 , 7.06298, 0.55146 , 0.10440, 0.84848 , 0.06422, 1.18336 , 0.18947
74, -2.45852 , 0.45930, 3.57911 , 0.51223, 2.73118 , 0.40513, 0.58533 , 0.07966, 0.73370 , 0.06927, 9.43200 , 0.95596, 69.69697 , 8.06124, 0.42591 , 0.09087, 0.69697 , 0.07680, 1.85133 , 0.33562
75, 3.59212 , 0.46815, 4.46653 , 0.38932, 3.79212 , 0.40981, 0.21073 , 0.13256, 0.29786 , 0.17372, 8.30000 , 0.37472, 51.51515 , 8.73389, 0.38635 , 0.09018, 0.45455 , 0.08590, -0.07875 , 0.36407
76, 1.73673 , 0.76323, 4.62863 , 0.45387, 3.77024 , 0.46392, 0.21756 , 0.12758, 0.33044 , 0.16892, 9.22100 , 0.58911, 63.63636 , 8.46119, 0.54730 , 0.10241, 0.54545 , 0.08559, 0.59504 , 0.37657
