Submission Number, AveErr, RMS, AUE, tau, R, maxErr, Percent Correct Sign, error slope, CorrectLipinski, compare slope
19, 1.48528 , 0.31415, 2.71163 , 0.20012, 2.32000 , 0.19845, 0.54215 , 0.06500, 0.74747 , 0.05937, 5.93000 , 0.46428, 75.47170 , 5.83906, 0.82717 , 0.06275, 0.77358 , 0.06070, 1.15429 , 0.20766
20, -2.26449 , 0.39678, 3.63037 , 0.45227, 2.68551 , 0.34362, 0.55147 , 0.06504, 0.69841 , 0.06342, 11.39100 , 1.34526, 73.58491 , 5.75404, 0.47523 , 0.07346, 0.69811 , 0.06055, 1.84730 , 0.27412
21, -1.23547 , 0.43668, 3.42548 , 0.63511, 2.36830 , 0.32767, 0.44136 , 0.07685, 0.44804 , 0.15821, 15.20000 , 3.70366, 71.69811 , 6.07266, 0.57890 , 0.07477, 0.69811 , 0.06235, 1.13472 , 0.26580
22, 1.63396 , 0.48983, 3.89475 , 0.33508, 3.12189 , 0.31248, 0.28782 , 0.08976, 0.47552 , 0.10921, 9.47000 , 0.83010, 67.92453 , 6.32333, 0.67681 , 0.07708, 0.49057 , 0.06955, 0.85294 , 0.31109
23, 1.89611 , 0.47615, 3.96880 , 0.41461, 2.97698 , 0.37219, 0.41671 , 0.06644, 0.58363 , 0.07296, 9.73700 , 0.60764, 71.69811 , 5.96082, 0.78316 , 0.07757, 0.62264 , 0.06562, 1.10418 , 0.29772
25, 0.00785 , 0.49249, 3.59132 , 0.35071, 2.92442 , 0.29627, 0.52950 , 0.07068, 0.70271 , 0.07024, 9.79300 , 1.17350, 71.69811 , 5.95921, 0.71175 , 0.07082, 0.67925 , 0.06462, 1.81486 , 0.28362
26, 2.25509 , 0.66304, 5.55321 , 0.39383, 4.64642 , 0.39729, 0.24909 , 0.08045, 0.37122 , 0.10811, 11.70000 , 0.80053, 64.15094 , 6.16815, 0.46009 , 0.07264, 0.52830 , 0.06861, 0.81907 , 0.42242
27, -0.23492 , 0.36265, 2.57848 , 0.42510, 1.83492 , 0.24881, 0.48702 , 0.07341, 0.60892 , 0.07812, 10.54600 , 2.48466, 84.90566 , 4.89950, 0.65840 , 0.07458, 0.79245 , 0.05479, 1.17369 , 0.21270
28, -2.30817 , 0.39053, 3.62549 , 0.45148, 2.69651 , 0.32969, 0.53682 , 0.06725, 0.68585 , 0.06543, 11.39100 , 1.41226, 71.69811 , 6.08476, 0.46832 , 0.07281, 0.69811 , 0.06088, 1.79977 , 0.26837
29, -6.69128 , 0.38636, 7.23090 , 0.43483, 6.69128 , 0.38632, 0.33176 , 0.08405, 0.44755 , 0.10824, 15.06665 , 1.30657, 56.60377 , 6.86508, 0.27649 , 0.04060, 0.50943 , 0.06452, 1.85725 , 0.50682
30, 2.45151 , 0.48929, 4.33230 , 0.31656, 3.66887 , 0.31157, 0.38683 , 0.09827, 0.52344 , 0.11642, 9.47000 , 0.77001, 58.49057 , 6.78331, 0.53419 , 0.07164, 0.49057 , 0.07018, 0.86979 , 0.37064
31, -1.00283 , 0.34342, 2.69735 , 0.33872, 1.98374 , 0.25826, 0.55586 , 0.06567, 0.71638 , 0.06016, 8.01200 , 0.78482, 77.35849 , 5.70172, 0.62829 , 0.08120, 0.77358 , 0.06003, 1.55982 , 0.22620
32, 2.45132 , 0.35617, 3.53370 , 0.24923, 3.05509 , 0.24388, 0.46798 , 0.06674, 0.64207 , 0.06637, 7.47000 , 0.50425, 62.26415 , 6.43628, 0.25124 , 0.05995, 0.49057 , 0.07116, 0.83200 , 0.27936
33, -0.09298 , 0.46041, 3.39959 , 0.31629, 2.80679 , 0.28080, 0.52803 , 0.07374, 0.71386 , 0.07213, 8.39900 , 0.89694, 71.69811 , 6.04447, 0.73221 , 0.07058, 0.67925 , 0.06588, 1.78893 , 0.26278
34, -1.33017 , 0.36737, 2.99797 , 0.41360, 2.15560 , 0.28480, 0.56172 , 0.06458, 0.69453 , 0.06569, 10.54600 , 1.78196, 84.90566 , 4.73083, 0.60945 , 0.07338, 0.75472 , 0.05545, 1.62667 , 0.23580
35, 0.50962 , 0.39611, 2.87145 , 0.28194, 2.23979 , 0.24322, 0.36106 , 0.07929, 0.54486 , 0.09488, 7.46699 , 0.58885, 75.47170 , 5.67705, 0.35239 , 0.07044, 0.81132 , 0.05553, 0.98871 , 0.21913
36, 1.10604 , 0.32733, 2.57123 , 0.22236, 2.09170 , 0.21238, 0.56506 , 0.06552, 0.74505 , 0.05933, 5.60000 , 0.38747, 77.35849 , 5.60769, 0.50184 , 0.07444, 0.77358 , 0.06037, 1.23089 , 0.21706
38, 0.80623 , 0.44623, 3.31711 , 0.27577, 2.71491 , 0.25533, 0.40939 , 0.08040, 0.57942 , 0.08235, 8.41000 , 0.95527, 67.92453 , 6.32782, 0.77787 , 0.06896, 0.64151 , 0.06618, 1.16930 , 0.26234
39, 1.60623 , 0.27811, 2.62276 , 0.20125, 2.12962 , 0.20746, 0.48940 , 0.07688, 0.64819 , 0.09552, 5.45000 , 0.31283, 69.81132 , 6.13059, 0.62591 , 0.08071, 0.71698 , 0.06531, 0.77960 , 0.22185
40, 0.40491 , 0.34255, 2.56349 , 0.32870, 1.92566 , 0.22784, 0.48230 , 0.07374, 0.61408 , 0.07800, 9.00000 , 1.60742, 75.47170 , 5.82804, 1.16155 , 0.05251, 0.69811 , 0.06293, 1.07283 , 0.22276
41, 0.32608 , 0.44253, 3.24787 , 0.28327, 2.65075 , 0.26569, 0.53096 , 0.07393, 0.68999 , 0.07282, 8.39900 , 1.00537, 71.69811 , 6.01789, 0.76764 , 0.07321, 0.66038 , 0.06653, 1.57872 , 0.25083
42, 4.57774 , 0.35557, 5.26101 , 0.42544, 4.60943 , 0.34701, 0.49672 , 0.08061, 0.60787 , 0.11465, 14.90000 , 3.18308, 50.94340 , 6.79875, 0.15193 , 0.05284, 0.26415 , 0.06152, 0.42911 , 0.37138
43, -0.65434 , 0.41007, 3.00743 , 0.35206, 2.28981 , 0.27949, 0.50606 , 0.08130, 0.66802 , 0.08243, 9.17000 , 1.22367, 79.24528 , 5.50879, 0.94182 , 0.07122, 0.73585 , 0.05825, 1.54625 , 0.22702
44, -0.56774 , 0.32922, 2.38002 , 0.29143, 1.81830 , 0.20918, 0.47091 , 0.07389, 0.62936 , 0.07388, 8.02000 , 1.45981, 77.35849 , 5.55522, 0.69935 , 0.07283, 0.73585 , 0.05979, 1.17481 , 0.18176
45, 0.94774 , 0.46997, 3.56290 , 0.30393, 2.88887 , 0.28583, 0.37657 , 0.08474, 0.57592 , 0.10313, 9.47000 , 1.41871, 73.58491 , 6.12865, 0.70898 , 0.07389, 0.60377 , 0.06653, 1.21173 , 0.29541
46, -8.26219 , 0.51793, 9.07886 , 0.61138, 8.26219 , 0.51793, 0.23362 , 0.08473, 0.31353 , 0.10189, 20.89718 , 2.23996, 56.60377 , 6.98615, 0.14396 , 0.03448, 0.50943 , 0.06984, 2.03335 , 0.62328
47, -1.32096 , 0.41296, 3.27721 , 0.53913, 2.22821 , 0.33380, 0.57783 , 0.06352, 0.70780 , 0.05538, 12.94200 , 2.52122, 77.35849 , 5.69038, 0.61929 , 0.07534, 0.77358 , 0.05630, 1.79592 , 0.28223
48, 1.52830 , 0.36612, 3.02779 , 0.31883, 2.32151 , 0.26494, 0.38170 , 0.06952, 0.55148 , 0.08302, 8.81000 , 1.11476, 69.81132 , 6.05066, 0.42461 , 0.07134, 0.66038 , 0.06403, 0.77211 , 0.21343
49, -1.05642 , 0.43666, 3.27282 , 0.44920, 2.57272 , 0.28895, 0.41964 , 0.07074, 0.58364 , 0.07235, 12.23500 , 2.82370, 67.92453 , 6.24685, 0.78453 , 0.06690, 0.67925 , 0.06456, 1.42997 , 0.23793
51, 1.66498 , 0.68473, 5.19134 , 0.38650, 4.30525 , 0.39293, 0.31063 , 0.08084, 0.46299 , 0.10604, 10.64300 , 0.49040, 67.92453 , 6.59287, 0.46365 , 0.07759, 0.54717 , 0.06857, 1.18534 , 0.39245
53, 0.45208 , 0.37567, 2.76360 , 0.28174, 2.19585 , 0.22533, 0.43722 , 0.08698, 0.58302 , 0.09835, 8.03000 , 1.11103, 71.69811 , 6.12606, 0.99638 , 0.06160, 0.67925 , 0.06227, 1.05954 , 0.24360
54, -1.04649 , 0.33093, 2.68333 , 0.32981, 1.93902 , 0.24853, 0.55733 , 0.06951, 0.70238 , 0.06339, 8.01200 , 0.75602, 75.47170 , 5.86238, 0.65051 , 0.07721, 0.77358 , 0.05326, 1.51223 , 0.22909
56, -1.06738 , 0.42654, 3.31820 , 0.48110, 2.22591 , 0.33387, 0.57491 , 0.06222, 0.70909 , 0.05818, 10.54600 , 1.08201, 86.79245 , 4.65477, 0.67041 , 0.07678, 0.83019 , 0.05145, 1.81972 , 0.26970
57, -10.23811 , 2.40251, 20.15351 , 2.28251, 12.61170 , 2.18390, 0.42843 , 0.09022, 0.41843 , 0.12234, 47.75000 , 1.93075, 69.81132 , 6.37267, 0.37989 , 0.07258, 0.73585 , 0.06240, 5.74679 , 1.59243
58, -2.93528 , 0.54032, 4.78921 , 0.50967, 3.82019 , 0.40920, 0.29598 , 0.09312, 0.44452 , 0.11484, 15.07000 , 2.96960, 64.15094 , 6.49742, 0.55034 , 0.07574, 0.58491 , 0.06704, 1.54921 , 0.35229
60, 0.19396 , 0.34227, 2.52331 , 0.36857, 1.88453 , 0.23881, 0.48571 , 0.07961, 0.60484 , 0.08180, 9.44000 , 1.92317, 75.47170 , 5.88726, 1.02367 , 0.06154, 0.75472 , 0.06114, 1.07615 , 0.21452
61, -1.24906 , 0.45484, 3.44153 , 0.63612, 2.38189 , 0.33560, 0.43696 , 0.07998, 0.44650 , 0.15781, 15.20000 , 3.65365, 71.69811 , 5.89224, 0.53038 , 0.07352, 0.69811 , 0.06051, 1.13635 , 0.25455
62, 0.65208 , 0.48321, 3.54014 , 0.38210, 2.72679 , 0.31442, 0.27182 , 0.09129, 0.37610 , 0.12346, 9.50000 , 0.74477, 66.03774 , 6.26074, 0.73284 , 0.07571, 0.67925 , 0.06194, 0.73559 , 0.28089
63, -4.48406 , 1.71919, 13.30562 , 2.51129, 6.85764 , 1.55534, 0.44747 , 0.08763, 0.52494 , 0.08379, 44.12100 , 2.33929, 69.81132 , 6.20265, 0.40566 , 0.07329, 0.73585 , 0.06194, 4.56112 , 1.25624
64, 1.28964 , 0.71977, 5.18717 , 0.39906, 4.36077 , 0.39975, 0.35459 , 0.07683, 0.51090 , 0.09637, 10.90200 , 0.60969, 69.81132 , 6.24394, 0.43357 , 0.07356, 0.56604 , 0.06717, 1.44310 , 0.37653
65, -2.24887 , 0.51205, 4.39285 , 0.48851, 3.46321 , 0.37527, 0.24030 , 0.10032, 0.35111 , 0.12077, 14.38000 , 2.95661, 64.15094 , 6.54855, 0.61368 , 0.07686, 0.58491 , 0.06636, 1.19051 , 0.33104
66, 1.39045 , 0.74572, 5.41737 , 0.41503, 4.56940 , 0.40118, 0.34434 , 0.08036, 0.50572 , 0.09926, 11.66400 , 0.81661, 67.92453 , 6.22743, 0.40532 , 0.07139, 0.56604 , 0.06565, 1.46897 , 0.40097
68, 2.46868 , 0.36296, 3.56357 , 0.25869, 3.07245 , 0.24843, 0.46652 , 0.07158, 0.64001 , 0.07166, 7.47000 , 0.54117, 62.26415 , 6.55311, 0.25457 , 0.05917, 0.49057 , 0.06530, 0.83377 , 0.28217
71, -10.67313 , 0.44996, 11.17790 , 0.48953, 10.67313 , 0.44996, 0.21898 , 0.08308, 0.28542 , 0.11398, 19.07213 , 0.65762, 56.60377 , 6.88220, 0.15516 , 0.02617, 0.50943 , 0.06896, 2.26465 , 0.77372
72, -2.58268 , 0.45627, 4.18266 , 0.59268, 2.97668 , 0.40828, 0.56172 , 0.06300, 0.69844 , 0.05707, 14.46800 , 2.04804, 73.58491 , 6.01352, 0.44644 , 0.07006, 0.69811 , 0.05843, 2.08342 , 0.33535
73, 0.31208 , 0.32931, 2.41672 , 0.29149, 1.81208 , 0.22144, 0.48060 , 0.07596, 0.64185 , 0.07908, 8.10000 , 1.51833, 77.35849 , 5.83290, 0.49662 , 0.07582, 0.79245 , 0.05761, 1.10463 , 0.19745
74, -2.68349 , 0.42000, 4.17773 , 0.51248, 3.02300 , 0.37274, 0.56172 , 0.06676, 0.69661 , 0.05953, 12.96400 , 1.38879, 71.69811 , 6.38896, 0.43890 , 0.07436, 0.67925 , 0.06111, 2.05751 , 0.31790
75, 4.10868 , 0.39949, 5.05192 , 0.29681, 4.44453 , 0.33073, 0.22763 , 0.09268, 0.33809 , 0.11659, 9.00000 , 0.39046, 49.05660 , 6.99694, 0.28744 , 0.06319, 0.39623 , 0.06751, -0.00943 , 0.33671
76, 1.70862 , 0.70677, 5.26883 , 0.40779, 4.33828 , 0.40947, 0.32382 , 0.07817, 0.47347 , 0.10183, 11.23900 , 0.68675, 69.81132 , 6.30291, 0.47278 , 0.08069, 0.56604 , 0.06855, 1.23285 , 0.39833
